id,predicted
1622091,30 33 32
1622178,45 54 44
1622187,51 82 64
1622207,15 16 19
1622230,60 26 76
1622254,26 71 25
1622284,57 56 95
1622285,86 24 9
1622325,13 56 91
1622337,94 18 96
1622387,97 24 5
1622415,82 95 94
1622525,54 53 101
1622726,95 96 80
1622815,30 33 15
1622835,35 83 95
1622875,19 97 17
1623079,91 54 70
1623208,39 47 20
1623408,93 41 83
1623415,93 62 41
1623420,24 41 5
1623533,49 98 55
1623631,2 80 15
1623697,42 16 40
1623728,95 51 80
1623779,88 89 35
1623840,7 74 86
1623952,40 2 39
1623974,1 31 66
1624075,100 31 1
1624094,79 75 8
1624195,91 70 42
1624360,83 35 100
1624440,56 57 93
1624458,42 46 12
1624491,41 53 93
1624525,5 98 0
1624590,22 15 10
1624597,41 24 89
1624685,93 41 83
1624706,81 52 28
1624732,53 54 41
1624733,27 69 25
1624767,20 21 19
1624826,37 39 21
1624860,76 73 77
1624914,18 49 20
1624940,34 15 1
1625006,86 3 33
1625042,102 23 90
1625095,78 65 97
1625130,93 41 39
1625172,37 39 49
1625221,97 5 86
1625256,2 0 74
1625264,79 73 75
1625291,93 41 66
1625520,102 101 99
1625615,0 67 2
1625691,39 45 37
1625717,95 94 82
1625780,13 34 87
1625857,97 5 41
1626019,93 83 41
1626059,44 34 35
1626120,18 19 17
1626151,24 41 5
1626236,86 2 42
1626238,83 35 67
1626285,101 92 102
1626295,89 41 88
1626346,8 97 25
1626405,42 40 61
1626438,42 45 1
1626528,72 33 42
1626550,71 33 75
1626573,97 40 15
1626591,88 89 41
1626715,78 79 76
1626779,18 47 11
1626787,46 42 83
1626789,3 92 83
1626801,3 41 65
1626867,66 31 1
1626882,58 65 24
1626943,95 82 80
1626954,38 94 5
1627085,88 89 83
1627103,97 30 86
1627381,41 24 93
1627438,24 41 5
1627573,4 71 72
1627630,82 95 80
1627646,61 40 12
1627650,53 54 41
1627661,2 0 74
1627837,39 37 100
1627915,10 78 40
1627951,97 46 40
1627978,35 83 56
1627984,7 86 24
1628066,8 67 0
1628073,10 41 13
1628165,93 41 35
1628234,97 65 5
1628406,79 71 73
1628674,97 5 65
1628712,100 1 31
1628757,99 13 91
1628867,5 24 41
1629004,93 41 62
1629280,2 80 0
1629364,18 19 81
1629382,81 97 73
1629522,14 88 97
1629713,102 101 3
1629720,86 98 43
1629721,57 3 66
1629740,55 50 38
1629800,9 46 75
1629825,86 98 7
1629846,86 5 98
1629922,100 45 64
1629957,34 66 44
1629966,15 2 55
1630019,42 40 61
1630076,42 89 62
1630090,88 89 91
1630104,38 30 45
1630218,34 65 35
1630452,98 24 55
1630454,48 40 46
1630582,26 41 3
1630597,42 40 61
1630620,35 83 56
1630802,80 95 82
1630826,50 15 31
1630853,57 3 56
1630885,97 25 38
1630986,19 97 20
1631001,25 26 8
1631094,34 12 35
1631138,93 41 39
1631165,2 40 74
1631200,73 76 79
1631294,97 8 65
1631395,76 2 75
1631525,18 81 19
1631556,41 53 54
1631649,102 101 13
1631923,94 82 1
1631930,23 2 80
1631946,97 76 63
1631952,51 80 64
1632002,93 41 83
1632098,98 86 0
1632212,36 3 73
1632290,63 19 39
1632352,64 51 95
1632387,24 5 74
1632425,26 80 25
1632565,33 4 30
1632603,91 89 88
1632626,56 57 88
1632644,12 42 49
1632650,82 95 64
1632674,18 55 20
1632730,91 89 42
1632822,46 40 97
1632847,5 41 24
1632898,25 8 26
1632919,38 57 80
1632975,91 54 99
1633168,41 24 5
1633194,85 35 66
1633222,48 98 92
1633240,51 64 82
1633302,91 54 13
1633325,8 97 67
1633399,1 31 15
1633433,46 2 73
1633434,34 1 41
1633536,44 34 66
1633540,94 1 66
1633585,2 80 15
1633592,5 41 98
1633717,48 98 97
1633852,34 35 83
1633899,62 83 85
1633933,93 66 23
1633967,66 31 1
1633997,40 22 39
1634011,66 1 31
1634240,57 38 56
1634248,41 24 83
1634291,26 24 84
1634325,5 41 24
1634379,39 37 21
1634393,56 57 88
1634531,93 41 39
1634574,7 46 98
1634662,4 72 71
1634831,37 21 41
1634991,12 42 65
1635072,86 7 6
1635078,71 75 79
1635385,66 31 44
1635401,83 35 95
1635475,93 41 66
1635822,5 97 41
1635852,49 4 26
1636059,82 95 80
1636064,42 85 36
1636098,16 31 66
1636156,51 64 82
1636202,18 17 19
1636265,12 42 51
1636502,6 97 2
1636518,4 71 72
1636681,93 66 31
1636846,94 95 82
1637145,12 42 54
1637239,8 97 67
1637284,15 2 0
1637349,36 43 42
1637398,53 54 89
1637426,0 67 2
1637519,64 51 82
1637531,49 4 32
1637560,18 19 17
1637628,59 65 58
1637655,82 95 94
1637674,12 40 97
1637712,75 79 76
1637732,91 54 99
1637778,34 43 35
1638075,86 67 41
1638080,51 80 64
1638086,83 35 89
1638097,48 36 10
1638135,1 31 66
1638467,64 51 82
1638479,21 17 20
1638481,24 74 5
1638723,93 41 23
1638724,48 46 36
1638746,3 42 2
1638830,41 24 5
1638832,48 40 92
1638838,44 1 34
1638846,88 89 95
1638861,38 64 81
1639030,58 65 59
1639125,35 83 34
1639134,12 51 42
1639154,83 35 67
1639259,43 2 0
1639353,1 31 45
1639500,21 20 30
1639501,23 2 96
1639521,64 51 101
1639530,37 74 97
1639607,52 81 62
1639770,63 47 2
1639809,56 57 88
1639868,32 30 33
1639892,89 83 88
1639966,22 63 39
1639976,81 18 55
1640081,79 75 76
1640090,50 15 55
1640242,53 54 89
1640351,66 1 31
1640422,1 31 66
1640438,23 2 63
1640446,57 3 35
1640511,81 23 18
1640616,37 39 47
1640673,82 95 64
1640740,37 4 86
1640797,55 1 32
1640807,82 95 80
1640811,21 37 20
1640869,65 58 3
1640963,89 88 41
1640988,83 89 35
1640993,97 5 0
1641016,62 42 16
1641029,54 91 53
1641034,33 40 42
1641231,21 20 17
1641317,30 32 49
1641414,102 3 101
1641420,87 13 2
1641488,20 97 21
1641539,19 18 20
1641693,79 73 78
1641801,64 51 82
1641807,37 89 86
1641818,35 85 83
1641854,71 2 74
1642182,43 73 48
1642424,57 56 38
1642430,34 35 1
1642443,38 24 41
1642518,4 33 71
1642591,70 12 43
1642667,46 40 61
1642701,8 97 25
1642772,97 25 5
1642885,70 12 43
1642945,86 24 98
1642981,58 65 41
1643006,4 30 33
1643131,7 98 86
1643170,4 46 61
1643178,10 93 37
1643199,93 41 65
1643253,52 78 45
1643257,50 15 55
1643268,35 83 94
1643294,41 89 91
1643359,25 8 26
1643433,49 94 12
1643458,38 57 88
1643616,44 93 78
1643617,71 74 33
1643901,79 75 73
1643952,41 24 10
1644075,93 41 23
1644157,100 80 1
1644188,2 0 46
1644332,79 73 76
1644413,91 13 89
1644606,12 42 49
1644645,79 71 75
1644740,102 13 51
1644883,23 2 67
1644914,39 22 97
1644984,42 16 85
1645071,66 44 1
1645114,28 49 27
1645160,91 54 13
1645298,7 86 46
1645331,37 30 73
1645450,73 76 79
1645527,60 78 2
1645596,17 65 91
1645614,97 46 10
1645620,3 65 41
1645704,49 55 12
1645813,23 63 2
1645837,98 5 67
1645850,37 86 41
1645888,64 51 99
1645893,101 38 99
1646035,86 24 98
1646036,83 35 41
1646162,32 85 33
1646225,41 83 88
1646242,63 39 77
1646321,94 88 96
1646332,44 35 66
1646378,51 64 53
1646407,37 41 88
1646469,77 76 63
1646515,42 40 36
1646555,19 15 18
1646556,40 97 65
1646562,42 36 62
1646604,30 47 68
1646751,74 24 8
1646796,51 64 82
1646832,48 97 40
1646880,1 31 100
1646898,47 2 40
1646932,97 40 41
1647007,86 41 24
1647109,4 69 72
1647113,100 1 52
1647177,65 58 88
1647185,78 10 40
1647220,70 83 8
1647226,7 86 5
1647230,43 12 70
1647314,50 15 23
1647348,93 41 24
1647366,40 97 46
1647650,20 21 97
1647737,64 99 51
1647765,4 33 71
1647897,96 95 88
1647979,16 42 31
1647997,8 97 67
1648071,31 1 66
1648149,56 57 102
1648151,62 83 93
1648249,18 19 63
1648266,88 89 65
1648445,30 32 55
1648484,18 19 17
1648498,100 1 102
1648539,75 68 29
1648541,15 5 19
1648554,52 100 1
1648586,85 42 16
1648722,2 65 43
1648787,35 83 56
1648846,56 57 88
1648869,0 67 2
1648905,6 2 0
1648923,54 53 56
1649009,32 30 98
1649272,24 41 5
1649356,94 38 54
1649448,41 24 5
1649524,93 41 37
1649606,1 31 100
1649706,83 35 41
1649770,47 2 67
1649809,93 41 62
1649874,93 41 83
1650025,38 57 94
1650236,75 12 79
1650252,93 41 56
1650332,22 2 63
1650356,66 34 44
1650495,83 41 56
1650723,52 45 31
1650868,13 41 53
1650879,51 64 82
1651046,56 57 83
1651100,14 88 20
1651124,3 53 88
1651176,82 95 51
1651230,12 42 16
1651232,50 2 15
1651395,11 2 46
1651482,23 2 82
1651543,53 41 54
1651585,64 51 80
1651627,83 35 65
1651631,3 41 64
1651671,24 74 5
1651855,47 63 1
1651905,43 16 2
1651979,37 88 39
1651982,57 3 56
1652000,73 76 79
1652124,102 83 56
1652137,50 15 2
1652504,93 41 83
1652602,50 16 15
1652629,23 2 80
1652726,80 95 96
1652853,42 12 85
1652874,40 61 42
1653019,19 15 17
1653065,35 83 42
1653091,2 0 67
1653152,68 29 30
1653183,56 57 41
1653185,39 37 1
1653188,96 95 82
1653202,93 41 24
1653228,63 1 19
1653427,93 41 44
1653554,93 83 41
1653587,18 47 63
1653729,50 55 16
1653768,35 83 67
1653774,0 67 2
1653799,83 67 35
1654184,83 35 89
1654248,49 4 30
1654264,86 98 5
1654294,94 95 88
1654384,35 83 88
1654464,2 0 74
1654546,64 51 99
1654674,5 41 97
1654677,91 89 70
1654715,36 43 15
1654927,101 54 87
1654931,22 15 39
1654956,12 42 2
1654957,33 30 97
1654963,42 43 12
1655023,66 31 1
1655071,58 65 44
1655147,57 3 38
1655149,73 76 40
1655200,93 37 41
1655246,96 5 95
1655256,19 20 15
1655317,100 64 51
1655344,20 21 15
1655362,10 21 44
1655506,34 66 44
1655688,34 44 1
1655724,63 19 1
1655744,27 28 0
1655792,40 46 97
1656237,46 40 11
1656279,45 78 39
1656502,65 58 59
1656541,47 46 63
1656560,11 46 32
1656652,62 58 59
1656739,37 97 21
1656742,26 25 63
1656786,57 3 56
1656944,2 23 0
1657035,30 32 89
1657117,99 64 51
1657167,99 34 13
1657660,97 5 0
1657713,51 64 82
1657737,65 58 41
1657811,83 35 89
1657816,45 10 21
1657927,85 52 1
1658104,35 83 57
1658201,60 2 76
1658368,93 44 66
1658602,93 41 66
1658632,98 67 86
1658648,7 86 33
1658671,79 73 78
1658673,49 55 98
1658697,31 1 66
1658770,17 21 3
1658832,18 94 81
1658850,41 24 5
1658946,81 45 92
1659189,36 11 9
1659279,98 24 5
1659325,23 2 50
1659386,58 65 44
1659403,38 39 94
1659883,92 87 95
1659888,35 50 83
1659892,2 0 74
1659918,91 13 54
1659971,24 74 5
1659976,72 42 28
1660004,1 31 66
1660005,86 37 74
1660032,41 24 83
1660038,89 88 41
1660159,24 5 74
1660203,23 2 3
1660229,79 73 75
1660265,18 19 20
1660312,50 64 33
1660335,42 12 40
1660442,12 22 6
1660561,43 2 65
1660589,93 41 24
1660594,39 41 20
1660693,49 55 99
1660782,31 66 1
1660845,2 0 80
1660854,19 15 17
1661016,38 82 57
1661041,15 6 50
1661055,85 12 42
1661064,4 25 49
1661233,83 46 2
1661299,49 86 30
1661316,95 80 31
1661338,74 24 41
1661380,37 39 19
1661489,2 0 79
1661721,5 24 41
1661837,51 64 80
1661886,35 83 89
1661897,101 37 90
1661910,81 26 18
1662005,1 31 66
1662078,42 7 30
1662102,1 31 52
1662200,38 57 2
1662373,24 41 5
1662454,50 33 17
1662463,49 39 32
1662502,101 54 99
1662516,56 57 83
1662572,12 42 51
1662574,47 39 37
1662579,91 54 89
1662648,4 33 72
1663057,38 94 80
1663059,41 24 5
1663114,35 83 95
1663121,65 59 58
1663225,67 0 74
1663245,86 97 24
1663277,40 46 61
1663321,80 2 51
1663324,102 13 101
1663394,80 95 96
1663400,97 2 65
1663478,101 38 90
1663511,7 86 3
1663675,20 63 19
1663898,35 83 41
1663901,100 1 52
1663909,34 96 35
1663935,70 3 12
1663996,23 2 65
1664022,75 79 71
1664172,13 99 34
1664314,95 80 64
1664362,97 86 5
1664388,98 5 24
1664390,87 13 92
1664432,93 83 41
1664574,71 33 4
1664820,19 21 20
1664829,89 88 54
1664904,49 55 26
1665020,88 89 41
1665228,18 19 50
1665287,56 57 83
1665333,38 57 97
1665359,86 98 6
1665446,50 15 16
1665540,2 0 15
1665663,79 75 73
1665720,61 40 42
1665729,4 72 80
1665785,75 71 68
1665911,78 44 83
1665940,63 47 19
1665968,97 30 5
1665992,49 50 4
1666004,94 95 88
1666231,83 35 93
1666255,6 86 0
1666261,0 67 2
1666297,59 65 58
1666321,46 40 43
1666392,35 83 82
1666441,48 98 36
1666530,23 2 83
1666607,47 68 2
1666628,41 24 5
1666836,102 99 64
1666864,20 23 21
1666891,47 37 50
1667132,76 77 74
1667153,91 89 70
1667192,2 23 65
1667242,89 35 91
1667287,12 4 61
1667368,82 94 95
1667425,81 97 33
1667532,42 40 33
1667590,89 62 88
1667594,37 41 24
1667708,13 56 92
1667788,2 74 71
1667808,83 41 89
1667851,35 83 67
1667857,93 41 83
1667875,45 78 100
1667898,98 67 43
1668072,79 73 75
1668183,102 101 3
1668364,22 39 63
1668381,4 30 33
1668471,63 19 20
1668492,62 65 89
1668722,97 40 65
1669013,91 89 70
1669191,51 64 80
1669202,100 1 64
1669276,99 51 64
1669339,97 2 68
1669383,40 61 100
1669471,55 32 50
1669580,8 97 25
1669653,37 39 74
1669683,42 12 40
1669803,18 19 81
1669851,99 91 89
1669930,0 5 67
1669956,30 47 37
1669995,19 20 39
1670026,93 41 83
1670124,97 65 86
1670167,38 57 80
1670175,37 93 21
1670223,51 64 82
1670236,86 98 37
1670246,73 76 21
1670333,91 54 41
1670409,97 5 86
1670419,27 9 26
1670569,44 1 66
1670588,91 89 70
1670679,13 102 14
1670782,89 54 53
1670938,98 24 49
1670979,49 4 30
1671032,37 39 56
1671060,55 98 49
1671095,41 24 5
1671192,83 35 41
1671224,100 61 39
1671232,25 8 26
1671287,87 13 2
1671343,80 95 52
1671438,49 38 93
1671448,7 86 97
1671487,75 68 71
1671498,12 42 4
1671522,94 88 96
1671544,88 80 54
1671688,40 33 46
1671841,34 66 44
1671875,94 95 96
1672173,78 74 8
1672209,98 24 86
1672273,1 31 102
1672310,12 55 41
1672331,12 2 42
1672386,15 55 80
1672542,69 3 41
1672592,47 68 37
1672601,93 66 41
1672612,9 72 79
1672642,81 45 97
1672952,18 19 47
1672973,20 15 21
1673036,75 71 6
1673073,12 99 13
1673082,6 68 75
1673112,44 65 58
1673197,42 40 46
1673198,73 76 79
1673254,91 54 89
1673387,102 101 99
1673484,27 36 28
1673514,58 65 59
1673613,13 56 83
1673654,83 41 89
1673744,13 92 42
1673776,65 3 97
1674043,41 54 3
1674048,13 56 87
1674107,40 46 61
1674189,10 16 15
1674312,41 24 93
1674378,3 57 102
1674442,40 46 43
1674449,34 35 68
1674641,89 53 90
1674662,38 94 80
1674668,86 24 97
1674820,18 19 81
1674856,10 36 41
1674949,10 78 45
1675067,81 52 45
1675108,20 39 18
1675330,15 16 2
1675391,4 33 97
1675395,2 67 43
1675422,49 30 41
1675433,45 54 1
1675437,83 35 41
1675438,42 10 12
1675508,101 99 92
1675661,65 58 92
1676111,38 52 45
1676158,3 89 88
1676218,43 36 42
1676298,33 18 50
1676365,41 24 5
1676518,21 20 17
1676529,92 95 88
1676646,81 18 55
1676694,97 2 0
1676725,51 64 82
1676733,24 5 41
1676836,102 101 13
1676886,1 44 34
1676919,88 89 41
1677005,59 65 2
1677085,87 92 13
1677089,79 75 73
1677103,41 5 24
1677104,73 76 5
1677178,50 15 55
1677238,18 19 17
1677289,65 58 59
1677309,4 33 30
1677321,41 5 98
1677384,80 95 2
1677441,93 41 66
1677453,85 63 62
1677466,62 42 93
1677547,32 30 33
1677665,51 64 95
1677674,101 54 56
1677677,10 44 43
1677732,79 71 73
1677794,76 73 77
1677974,12 42 40
1677998,12 42 30
1678014,42 12 16
1678021,41 24 83
1678111,97 65 0
1678197,4 33 3
1678217,56 57 35
1678307,2 79 74
1678412,56 57 89
1678476,27 28 26
1678527,17 80 21
1678656,33 46 30
1678674,46 17 40
1678713,2 0 23
1678941,86 74 97
1678954,41 89 21
1679047,33 30 65
1679111,23 2 15
1679153,20 15 47
1679325,65 58 59
1679426,0 67 5
1679430,18 89 88
1679432,39 1 45
1679449,53 54 89
1679503,64 51 82
1679629,41 24 5
1679907,18 19 17
1679925,101 95 80
1680061,45 81 52
1680069,57 3 38
1680134,11 47 55
1680156,59 65 58
1680182,2 46 80
1680221,50 55 15
1680231,56 57 89
1680241,4 2 49
1680269,11 36 46
1680304,27 28 61
1680344,20 21 97
1680385,98 86 5
1680404,51 82 64
1680414,49 30 32
1680420,99 13 64
1680454,22 42 63
1680677,102 23 101
1680748,37 39 30
1680862,101 90 41
1680979,56 57 88
1681079,80 96 95
1681093,33 6 7
1681138,2 23 0
1681225,37 39 21
1681226,17 80 15
1681288,12 42 43
1681379,33 30 7
1681409,47 2 19
1681556,33 80 26
1681578,10 41 52
1681647,8 97 67
1681679,55 15 2
1681697,2 71 74
1681760,39 37 19
1681827,93 41 83
1681902,1 63 39
1681971,38 82 57
1682140,63 47 79
1682214,9 46 74
1682305,86 97 5
1682375,86 97 74
1682380,12 42 15
1682485,20 19 21
1682637,49 55 50
1682676,93 66 31
1682689,30 32 49
1682770,53 54 41
1682775,77 72 76
1682793,17 80 21
1682841,70 12 29
1682902,38 57 23
1682916,15 36 2
1682951,35 83 56
1682963,65 58 59
1682967,55 49 32
1683154,93 41 62
1683194,49 30 4
1683262,85 97 87
1683301,2 74 42
1683314,48 98 14
1683319,51 64 82
1683383,54 64 53
1683431,28 27 80
1683498,50 12 15
1683600,50 15 49
1683614,40 10 39
1683647,51 80 95
1684058,94 44 1
1684096,94 99 88
1684212,18 19 17
1684435,42 12 61
1684461,13 56 83
1684500,31 41 56
1684578,94 95 82
1684704,8 0 86
1684936,30 33 4
1684985,87 13 92
1685089,98 24 97
1685097,93 41 83
1685230,31 1 66
1685243,2 0 23
1685277,86 24 98
1685484,99 64 5
1685567,58 65 3
1685640,74 2 24
1685686,91 54 89
1685688,2 80 51
1685710,81 97 84
1685766,67 0 2
1685790,101 54 87
1685805,66 31 1
1685887,50 15 16
1685916,73 76 43
1685987,91 35 89
1686037,88 98 67
1686064,56 83 35
1686082,9 36 11
1686123,42 80 12
1686335,57 3 56
1686379,83 35 41
1686431,95 54 89
1686592,42 12 40
1686596,46 98 40
1686665,29 40 97
1686695,89 88 54
1686697,6 40 97
1686837,0 67 44
1686944,95 80 94
1686963,1 31 44
1687135,31 1 66
1687176,19 22 15
1687223,53 54 41
1687310,83 35 56
1687429,34 44 12
1687480,65 58 59
1687528,86 37 88
1687641,70 65 43
1687656,72 4 71
1687694,78 65 76
1687712,34 44 1
1687747,50 16 15
1687792,50 16 41
1687843,93 83 41
1687948,80 82 95
1688062,91 54 13
1688071,75 79 12
1688125,49 4 97
1688200,64 51 14
1688203,97 5 0
1688400,8 97 67
1688499,41 24 5
1688755,66 16 83
1688785,91 13 54
1688791,42 40 61
1688928,51 64 82
1688931,53 54 41
1688933,93 41 83
1688935,2 80 0
1688958,52 97 45
1689058,94 1 38
1689299,65 58 97
1689393,88 89 4
1689452,0 67 2
1689502,41 35 83
1689510,37 39 86
1689566,0 2 67
1689620,74 24 7
1689689,3 41 83
1689698,10 66 45
1689942,33 40 46
1690168,21 17 20
1690294,7 41 86
1690366,88 89 41
1690406,74 5 24
1690466,27 28 9
1690583,59 97 58
1690719,57 56 3
1690743,74 24 5
1690749,26 25 80
1690962,95 82 88
1691226,2 0 74
1691366,98 88 86
1691407,56 57 3
1691437,37 39 8
1691526,30 47 49
1691582,3 83 24
1691593,35 42 5
1691618,35 83 67
1691674,1 31 66
1691678,26 49 25
1691681,89 94 65
1691728,42 12 85
1691834,22 10 55
1691965,42 97 33
1691978,100 28 99
1692049,97 86 65
1692142,37 73 88
1692238,3 57 65
1692299,13 87 83
1692320,97 40 2
1692335,100 1 102
1692387,2 0 5
1692550,50 2 15
1692572,49 101 37
1692615,80 95 15
1692693,98 24 97
1692882,52 38 100
1692888,86 74 5
1693218,1 100 39
1693238,37 21 39
1693256,15 16 2
1693429,41 24 5
1693459,79 73 75
1693486,91 88 54
1693511,83 35 41
1693537,56 57 53
1693685,84 98 65
1693762,83 56 35
1693933,23 2 50
1693951,81 45 97
1693974,26 25 49
1694014,97 65 0
1694026,88 94 89
1694068,29 68 97
1694100,52 1 31
1694173,49 55 47
1694229,33 40 2
1694352,18 17 19
1694480,41 24 74
1694533,100 1 52
1694556,99 91 13
1694713,50 2 15
1694892,56 57 88
1694904,97 74 41
1695183,11 75 46
1695209,42 12 40
1695265,50 55 16
1695481,18 19 17
1695496,2 0 67
1695518,63 1 47
1695710,65 58 3
1695740,38 96 57
1695752,28 18 80
1695964,21 39 20
1696013,97 40 65
1696067,7 30 98
1696105,1 45 31
1696112,69 95 3
1696121,93 41 31
1696158,66 44 57
1696162,2 0 5
1696273,53 54 41
1696327,15 50 16
1696346,1 31 44
1696435,6 97 40
1696496,50 16 55
1696543,73 76 79
1696572,2 47 15
1696582,27 9 28
1696662,42 27 40
1696897,49 30 39
1697077,82 95 93
1697149,40 42 48
1697166,37 88 97
1697198,37 39 8
1697221,78 79 65
1697296,65 58 24
1697468,31 1 66
1697487,66 44 1
1697550,49 12 38
1697568,97 55 15
1697648,91 54 53
1697657,93 83 67
1697687,38 57 3
1697716,25 26 97
1697729,97 86 29
1697767,56 57 93
1697876,60 8 86
1698060,73 76 79
1698149,2 0 80
1698208,1 31 66
1698294,23 2 80
1698356,11 46 9
1698388,91 54 89
1698461,77 76 74
1698476,91 101 14
1698651,57 56 96
1698661,19 63 93
1698733,83 89 56
1698887,98 24 86
1699074,36 11 43
1699152,30 97 32
1699211,0 2 85
1699533,12 42 51
1699550,23 2 65
1699560,53 54 41
1699646,91 54 89
1699662,63 57 55
1699723,83 35 56
1699731,39 37 22
1699738,23 2 80
1699810,54 53 90
1699893,63 47 1
1699917,79 71 75
1699955,53 54 99
1699960,81 31 18
1699999,51 64 82
1700260,47 56 63
1700404,74 24 97
1700467,25 26 8
1700595,46 32 61
1700649,53 54 41
1700689,53 54 41
1700746,12 42 51
1700751,59 65 58
1700832,88 89 37
1700848,93 83 41
1700936,2 49 47
1701134,3 97 41
1701297,59 2 41
1701400,24 5 78
1701403,97 40 0
1701591,43 85 10
1701664,25 26 8
1701684,99 13 91
1701720,86 74 24
1701789,66 31 34
